,Day,Cluster_5_Expression
0,0,2
1,0,1
2,0,4
3,0,4
4,0,0
5,0,1
6,2,0
7,2,0
8,2,1
9,4,4
10,4,8
11,4,28
12,6,1
13,6,14
14,6,3
