-2.953851640508384779e-01,1.613745381962155001e-01,1.431728718482685458e-01,-8.208592257327329555e-02,1.772254432706074079e-01,-1.468422511847788936e-01,9.560673781503782331e-01,-3.509972406978749682e-01,-6.978782075595875156e-01,-6.999748516321613323e-02,3.468402577423869149e-01,-1.195142764569389060e-01,3.468402577136001641e-01,2.877657611750314981e-01,-3.589940656516694695e-01,-1.933726363803252024e-01,-1.787400817234076067e-01,-4.301181468302420763e-01,3.044259728179699032e-01,1.823169945701561545e-01,-4.166430089270430903e-01,-3.952236378759343971e-02,5.590305988648403002e-03,1.863442386824232244e-02,6.736955484710793751e-02,1.174460582032836042e-01,-2.054065109855052196e-02
-2.282576268407131570e-01,1.053222622653208207e-01,1.884866509819296265e-01,-2.030110001839215417e-01,1.237334908634354080e-01,-3.950756137322339878e-01,9.574445266298337032e-01,-2.121512686449625873e-01,-1.792944451363149838e-01,2.457962219170067852e-02,5.996584830284973355e-02,-8.701438044764753243e-02,5.996584826614137498e-02,3.072188456417941360e-01,-2.114242584451387075e-01,-8.548129666130055426e-02,-1.539226238140256886e-01,-3.754990850958463966e-01,6.585707439858756729e-03,7.101470542017151999e-03,-4.120376152644840140e-01,-8.523239831205386974e-02,-7.602399799155412641e-02,1.177527649701377577e-01,1.448857128791282423e-01,9.663932015152731925e-02,-3.924548991756909855e-02
-2.176233949433893367e-01,9.529816867770568578e-02,2.294213431056667529e-01,-2.171400828990333598e-01,1.172446862335604911e-01,-4.672538458461068522e-01,8.929232891231917435e-01,-1.130858398270163656e-01,-1.158378843591939544e-01,2.792022078505607130e-02,-9.074417709949550437e-02,-2.949578232945426759e-02,-9.074417777309137789e-02,2.707419900280330083e-01,-1.510022230615906957e-01,-1.582040134719613356e-01,-8.312614837754955799e-02,-2.646011511774752356e-01,-7.438760514427700254e-02,-2.029041320531499437e-03,-3.755773947129552592e-01,-4.912736090059688365e-02,-1.120736768095033087e-01,1.625314553084112323e-01,1.529416178609994681e-01,1.061461088019985954e-01,-2.571371248427048450e-02
-3.135759483431682093e-01,1.748920021109569567e-01,1.211605639256672085e-01,-8.973676707295219490e-02,1.629765648116587307e-01,-8.342062042477338402e-02,1.051863506548643912e+00,-4.348300887180291951e-01,-7.688082401150362344e-01,-8.079074995695584294e-02,4.336058272270427172e-01,-1.831294304896295411e-01,4.336058271890612659e-01,3.017217510689066406e-01,-3.998312463685860241e-01,-1.526506416194933768e-01,-2.297034144429489499e-01,-5.058977431880560260e-01,4.127723325057495174e-01,2.013825662472934486e-01,-4.503293279351801015e-01,-5.984195669990660660e-02,3.214195049078916178e-02,-1.255720312369323910e-02,5.401302118504106020e-02,1.156809103922421811e-01,-2.283209178403133865e-02
-2.178216015769048886e-01,9.971925549120508325e-02,2.186311128240289170e-01,-2.048717458461397078e-01,1.215642521297008172e-01,-4.266651387748452429e-01,9.167799670750220731e-01,-1.665544573461662792e-01,-1.437608657719379179e-01,2.675308234986462086e-02,-1.774157877601784117e-02,-5.700087482019311480e-02,-1.774157881106222523e-02,2.922478453973499368e-01,-1.837452161880187007e-01,-1.165461092962936096e-01,-1.154282399953659999e-01,-3.168998692622647662e-01,-4.898145148156984874e-02,-3.832610573481554095e-03,-3.886049963136934959e-01,-6.744926588223387753e-02,-9.463995571958458419e-02,1.432961250773625017e-01,1.481754562090623617e-01,1.012534051283204839e-01,-3.470812121089969504e-02
7.654042665473426155e-01,-3.748413147470863738e-01,5.140070403818229883e-01,1.403587106096847448e-01,1.236988449058584738e-01,7.090550440277600952e-01,-7.542749177328815779e-01,-1.577175690957959842e-01,4.092793999961851226e-01,2.684395750594907870e-01,1.248881869589721916e-01,-5.317502934122420033e-02,1.248881871718553471e-01,-3.334908485406251621e-02,-6.505400332670197017e-02,7.907444059530224223e-01,1.501378767799997904e-01,-1.268352369151540815e-01,-3.154097947428489146e-01,-4.041260298290560993e-01,1.239270968991432742e-01,-3.824530650110102847e-01,-2.701591358243189411e-01,-4.841773413560006567e-01,-8.239748100905416872e-02,-2.277115917756272756e-01,-2.219036780119200969e-01
-2.757327605828071571e-01,2.141148771965926678e-01,1.809875310400014814e-01,-7.989724061331299199e-02,1.896195760092943550e-01,1.121161127802390300e-01,1.340312180268740327e+00,-7.566499176728602727e-01,-9.342544534956689350e-01,-4.380513137074959484e-02,7.539786851152492364e-01,-3.222743147158075860e-01,7.539786851138281509e-01,4.484082100957628159e-01,-5.488668225489470309e-01,-5.342962453149141533e-02,-4.203638452166904571e-01,-7.856148814178917084e-01,4.856277966182642736e-01,2.013144603303136104e-01,-5.514498762045232372e-01,-1.468237540163226384e-01,8.586691872728147157e-02,-1.317733450180880173e-01,4.602807799804506383e-02,1.207878567581366358e-01,-4.546950006864880489e-02
-3.470318306632362848e-01,1.731697646595354301e-01,1.455157034824137163e-01,-1.046351148421834076e-01,1.824215046605484059e-01,-1.920529005936300049e-01,1.082616455938912203e+00,-3.483121387342174025e-01,-7.813872861247792567e-01,-8.463849828923558638e-02,3.268218936741277281e-01,-1.313144356746581698e-01,3.268218945105831885e-01,2.933319844624390216e-01,-3.731021501627569403e-01,-2.465118622712081375e-01,-1.700108341292490000e-01,-4.301184311569049568e-01,3.562925954657950034e-01,2.122408208018566889e-01,-4.548062654374746550e-01,-2.723674184589680580e-02,3.126827466103321296e-03,4.051756075409573832e-02,7.180126792247654155e-02,1.326569934493462000e-01,-6.474457361124175137e-03
-3.136541887142346718e-01,1.534574895742833456e-01,1.636824022948359936e-01,-8.139788745294507244e-02,1.766333914444846998e-01,-1.991543279195413518e-01,9.239698782758787310e-01,-2.774748076230171279e-01,-6.600135179368282756e-01,-6.737622827540587500e-02,2.521965332404306759e-01,-7.241319556503650334e-02,2.521965333152053068e-01,2.670314487936389369e-01,-3.299357787708938616e-01,-2.379519400680938923e-01,-1.287588090671785146e-01,-3.441476502198976828e-01,2.412600240436248988e-01,1.855996721852359865e-01,-3.912823319778874209e-01,-1.500641033206301378e-02,-1.406929734223003048e-02,4.890865919932285699e-02,7.488281213872118036e-02,1.206037817110345300e-01,-1.021764742439335016e-02
-2.138366368356995340e-01,1.140763132259047241e-01,2.105798173957188490e-01,-1.956605806988348795e-01,1.376518929685637271e-01,-4.047427703231640805e-01,1.020817295930519064e+00,-2.554200178782886077e-01,-2.071529739303311635e-01,4.011362383367667039e-02,7.425014344372821151e-02,-9.765253152112951529e-02,7.425014340388275125e-02,3.608257898138000908e-01,-2.492897718371347715e-01,-7.013973111642513025e-02,-1.792853941994692057e-01,-4.104306692484938068e-01,-6.327893981343291063e-02,-1.270044997571329048e-03,-4.251481160810033355e-01,-9.848525696104437621e-02,-7.799494169537912747e-02,1.111529458569715523e-01,1.630571474405178301e-01,1.059147242682488832e-01,-4.525766347384538313e-02
-4.043165445289934601e-01,1.769716665351308560e-01,2.120949606922053476e-01,-1.426516657674526956e-01,2.034063137084576589e-01,-2.608009576059069357e-01,1.202648435015961415e+00,-3.086198577509247087e-01,-8.420297101959275388e-01,-1.265631547273971813e-01,3.159602571771964463e-01,-1.133153058158821169e-01,3.159602563104348949e-01,2.591310280349080619e-01,-3.267490215740602721e-01,-3.566568664777689524e-01,-1.332394673739050184e-01,-4.250778409001885194e-01,4.749420604852676031e-01,2.470624589772616453e-01,-5.118935430926936370e-01,-8.455497789505883599e-03,-2.413294519634057167e-02,8.990699484976361067e-02,7.232887338910004571e-02,1.556683848843574969e-01,-2.211599820882326206e-02
-2.116649160578365496e-01,1.068269430996333647e-01,1.926892362283110227e-01,-1.922889920064424496e-01,1.160253042719623096e-01,-3.960532771525624440e-01,9.611434814149888428e-01,-2.174871314641553810e-01,-1.862686917635247852e-01,3.515959651347855264e-02,4.694625876555999500e-02,-9.157988972692587826e-02,4.694625872912078224e-02,3.263966171758122536e-01,-2.194994429963098848e-01,-7.936496086766808844e-02,-1.482786647205947550e-01,-3.590619679022960531e-01,-5.227843842626911375e-02,2.768023086831328250e-03,-3.904035000723167226e-01,-8.168736605727056066e-02,-7.788715221134301370e-02,1.194099925064935341e-01,1.516139740637438837e-01,1.023573949606644273e-01,-3.513362729973126819e-02
-4.043165445289934601e-01,1.769716665351308560e-01,2.120949606922053476e-01,-1.426516657674526956e-01,2.034063137084576589e-01,-2.608009576059069357e-01,1.202648435015961415e+00,-3.086198577509247087e-01,-8.420297101959275388e-01,-1.265631547273971813e-01,3.159602571771964463e-01,-1.133153058158821169e-01,3.159602563104348949e-01,2.591310280349080619e-01,-3.267490215740602721e-01,-3.566568664777689524e-01,-1.332394673739050184e-01,-4.250778409001885194e-01,4.749420604852676031e-01,2.470624589772616453e-01,-5.118935430926936370e-01,-8.455497789505883599e-03,-2.413294519634057167e-02,8.990699484976361067e-02,7.232887338910004571e-02,1.556683848843574969e-01,-2.211599820882326206e-02
-2.157939331282482387e-01,1.229893456169909305e-01,1.811508019978744777e-01,-1.947353238318057234e-01,1.155265085058981012e-01,-3.457263408412323269e-01,1.030659775887165175e+00,-3.277533392785660360e-01,-2.622237003979739356e-01,2.613822656510067510e-02,1.976097172415334224e-01,-1.530049632501553347e-01,1.976097169861030789e-01,3.767538093502936780e-01,-2.818885602352161346e-01,-1.987727473520184418e-02,-2.232290383976802683e-01,-4.897980750954651352e-01,1.523866140817037307e-02,3.145717066421638286e-03,-4.357451607173821184e-01,-1.275856582627767355e-01,-4.363120279995313933e-02,7.629683715394086629e-02,1.550192905105319818e-01,9.906711475271651191e-02,-5.173901195226809913e-02
-3.531269745408315286e-01,1.627549752607347910e-01,1.884521523146976407e-01,-1.074004729570459116e-01,1.921559882104781902e-01,-2.334455975835005859e-01,1.066574046787818419e+00,-2.862961499568190682e-01,-7.470142425038446277e-01,-9.168585717667640522e-02,2.623547125505578670e-01,-8.944782492988406775e-02,2.623547117775471005e-01,2.693998450879313555e-01,-3.286775628348108658e-01,-2.968309503254297765e-01,-1.304547686769794712e-01,-3.661599415017777748e-01,3.231446804389399574e-01,2.124846909032682141e-01,-4.421762403953251042e-01,-1.020458187747952383e-02,-2.012853681438275810e-02,6.865637391547341206e-02,7.588887868476582033e-02,1.384055447691479590e-01,-7.907326718053608872e-03
-3.013023705512716255e-01,2.131794147414665108e-01,2.685899466277961167e-01,-3.148944119457787738e-01,2.026215567571332254e-01,-4.733681698301497320e-01,1.634443765041327268e+00,-6.226522405592408438e-01,-4.246435899228143684e-01,2.584338606324898535e-02,4.611862217269208086e-01,-3.298353319092814928e-01,4.611862220172294746e-01,6.090096195760668074e-01,-4.944127570678137351e-01,-4.763607968369010237e-02,-4.397781417319754915e-01,-8.675848072333001149e-01,1.382348863541653650e-01,-8.141293726832365962e-03,-7.196616705997556096e-01,-2.581042872306789082e-01,-5.926823743167675129e-02,1.211516369889858724e-01,2.133824595598966256e-01,1.395090307756059467e-01,-5.316602020460553524e-02
-3.561178528079316230e-01,2.169755552517633745e-01,2.834671831366906147e-01,-3.654776470931628274e-01,2.138419283967282203e-01,-5.552948907808596957e-01,1.727607596956016067e+00,-5.474035813240460957e-01,-4.180425427561770269e-01,2.087855410736028094e-02,3.601360643850998189e-01,-2.984995351025387933e-01,3.601360665299855324e-01,6.080915230427865747e-01,-4.695579006891934526e-01,-7.991158509537321653e-02,-3.922689589964727386e-01,-8.596399602382061023e-01,2.135435050793186296e-01,4.057325956048352111e-03,-7.637414501730663829e-01,-2.216819396411631726e-01,-8.186602614230986674e-02,1.756809224659816593e-01,2.348236458559941064e-01,1.582422100799820708e-01,-3.985186445881028217e-02
-3.066352174424405996e-01,1.964561751050952210e-01,1.395089130085731544e-01,-7.166636383892532880e-02,1.811110377051574627e-01,-2.009157667851124707e-02,1.186861303225016151e+00,-5.704213986326378549e-01,-8.600559431524306131e-01,-4.706358160901050192e-02,5.407785642827824812e-01,-2.306731810843065111e-01,5.407785642418747596e-01,3.818795317945091750e-01,-4.896799450678179788e-01,-8.613125295602919174e-02,-3.195151203168933307e-01,-6.221710010987665518e-01,4.315253004334982379e-01,2.156849832494192043e-01,-4.977175811669174443e-01,-9.113081097633402017e-02,5.518342980155405142e-02,-5.745689872590697966e-02,5.294086896571045808e-02,1.219532847226097727e-01,-2.627216021164591186e-02
-2.169956427088712836e-01,8.314602840829032893e-02,2.484394495172224104e-01,-2.487205345611266660e-01,1.758121412752460255e-01,-5.175625152553264829e-01,8.194076093340678657e-01,-3.200128390415746260e-02,-1.726997965515586486e-02,4.351243438982665968e-02,-1.683711094162827493e-01,6.897525762257483706e-02,-1.683711090816070455e-01,2.258423222652083950e-01,-1.015254209049946121e-01,-2.314233044678526419e-01,-5.676786370879410848e-02,-2.293659938830322487e-01,-9.090147459597719415e-02,4.960466510755878744e-03,-3.831921725469260576e-01,-4.422895219470623918e-02,-1.258951699122591306e-01,2.134912488600820835e-01,1.472690380011669742e-01,9.308883517298144339e-02,-2.809712897896671224e-02
